right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,right_hand_rotation_angle_value
0.1899772733449936,0.24591653048992157,0.7833313941955566,0.36369457840919495,0.05140591785311699,0.8506375551223755,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.19690167903900146,0.2524975836277008,0.7888059616088867,0.3824794292449951,0.04721415042877197,0.8522977828979492,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.20241230726242065,0.24853864312171936,0.7929502129554749,0.3798772394657135,0.052473850548267365,0.8503897786140442,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.20548558235168457,0.24682176113128662,0.7921980023384094,0.37219804525375366,0.05505824461579323,0.8371284008026123,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.20689697563648224,0.25331950187683105,0.7945102453231812,0.3673488199710846,0.057461127638816833,0.8382241129875183,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.208315908908844,0.2486930638551712,0.7988697290420532,0.37018075585365295,0.05143756791949272,0.8362593054771423,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.2133469581604004,0.24779608845710754,0.7998481392860413,0.36564159393310547,0.04666515439748764,0.8276861906051636,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.20902927219867706,0.24950885772705078,0.8046346306800842,0.3918405771255493,0.05226407200098038,0.8612886667251587,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.19462724030017853,0.2567552626132965,0.7956695556640625,0.36172252893447876,0.05346274375915527,0.8636314868927002,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.19548781216144562,0.24766848981380463,0.791038453578949,0.3406647741794586,0.032094258815050125,0.8739715218544006,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
0.1987038105726242,0.2513285279273987,0.8130379319190979,0.33783018589019775,0.03534845635294914,0.9053227305412292,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
