right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,right_hand_rotation_angle_value
0.18786096572875977,0.21992135047912598,0.7462248206138611,0.27210161089897156,0.010199272073805332,0.8484259843826294,0.08524215966463089,-0.06726736575365067,0.8421842455863953,
