right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,right_hand_rotation_angle_value
0.1867705136537552,0.24748767912387848,0.7891112565994263,0.27837857604026794,0.009665782563388348,0.8835346698760986,0.06779718399047852,-0.050758153200149536,0.8205543756484985,-147.6505064548043
0.18475131690502167,0.24493487179279327,0.7896624207496643,0.28020650148391724,0.00555813405662775,0.8762709498405457,0.019155293703079224,-0.050908517092466354,0.8188634514808655,-161.35909404498128
0.17169538140296936,0.24636457860469818,0.7716991305351257,0.2787325978279114,-0.0008892956539057195,0.8702449202537537,0.03817388042807579,-0.06045233830809593,0.8297268748283386,-160.7480300012249
0.18046168982982635,0.24532553553581238,0.783135712146759,0.2719203233718872,0.0013610579771921039,0.8627253174781799,0.044915877282619476,-0.06656741350889206,0.839812695980072,-157.65871339445044
0.17283831536769867,0.2456904500722885,0.7752113938331604,0.27626463770866394,0.007597772404551506,0.8646793961524963,0.04284615069627762,-0.07303198426961899,0.8580393195152283,-159.95190642983454
0.17744316160678864,0.2487165778875351,0.7822916507720947,0.2828831374645233,0.006687719374895096,0.8657324314117432,0.026771971955895424,-0.06623225659132004,0.8290261626243591,-164.89833132635758
0.16975942254066467,0.24739745259284973,0.7779635190963745,0.28071001172065735,0.017613055184483528,0.8624401688575745,0.04449452459812164,-0.05419883877038956,0.827022910118103,-146.74449681684618
0.17078201472759247,0.24790969491004944,0.7720870971679688,0.27656078338623047,0.011318087577819824,0.8495826125144958,0.038829196244478226,-0.047097593545913696,0.8120855093002319,-144.94952229943368
0.17732176184654236,0.24953891336917877,0.7832741141319275,0.2731616497039795,0.007574429269880056,0.8476884961128235,0.03754940629005432,-0.0463244803249836,0.8084722757339478,-143.63040221441295
0.17360819876194,0.2475137710571289,0.7787743806838989,0.2781257629394531,0.007772516459226608,0.8490898013114929,0.03289957717061043,-0.04491201043128967,0.8015917539596558,-140.18262888123485
0.16707143187522888,0.24786284565925598,0.7692317962646484,0.28182336688041687,0.01702294871211052,0.8471407294273376,0.0606660395860672,-0.025826530531048775,0.7612359523773193,82.90025309901367
0.1784823089838028,0.24337983131408691,0.7843935489654541,0.28084343671798706,0.010432878509163857,0.8490210175514221,0.06266365945339203,-0.018548784777522087,0.7596524953842163,92.47660353091679
0.17098063230514526,0.24446891248226166,0.773602306842804,0.29956769943237305,0.009008546359837055,0.8598366379737854,0.06214561313390732,-0.01693316549062729,0.757182776927948,93.04508531407907
0.17139603197574615,0.24585439264774323,0.7731475234031677,0.29352134466171265,0.010056505911052227,0.8568929433822632,0.06453067064285278,-0.007365586701780558,0.7520397305488586,91.07519795411811
0.17073576152324677,0.2507275640964508,0.774288535118103,0.2797493040561676,0.010981746949255466,0.8381970524787903,0.0695636123418808,-0.0075543648563325405,0.7626674175262451,110.88944660797863
0.16934213042259216,0.2460613250732422,0.7762133479118347,0.288004994392395,0.013330793008208275,0.8518635034561157,0.06926463544368744,-0.008461546152830124,0.7661095857620239,-64.26285285246692
0.16908778250217438,0.24325914680957794,0.7721871137619019,0.2867400646209717,0.013622920028865337,0.8488492965698242,0.06879588216543198,-0.008853367529809475,0.767918586730957,-49.4712287117983
0.172749325633049,0.2444160431623459,0.7762736678123474,0.29069259762763977,0.008724672719836235,0.8503686785697937,0.06463000178337097,-0.004408380948007107,0.7698712348937988,-39.00334044097739
0.17682990431785583,0.24541856348514557,0.7872560024261475,0.2829989790916443,0.01049911230802536,0.8523340225219727,0.06347373872995377,-0.0023474032059311867,0.7741968631744385,-31.12640550923567
0.1747390627861023,0.24820588529109955,0.7839135527610779,0.27552366256713867,0.014893981628119946,0.8380445837974548,0.06267624348402023,-0.0012754201889038086,0.7758396863937378,-30.929280603331936
0.17321529984474182,0.24470335245132446,0.7775176167488098,0.2813146114349365,0.007261673454195261,0.85323166847229,0.06439253687858582,-0.004219588357955217,0.7741297483444214,-23.953265258245747
0.17141193151474,0.248336061835289,0.7772309184074402,0.28786513209342957,0.01492849551141262,0.8421306610107422,0.06739979237318039,-0.005711520090699196,0.7714793086051941,-37.44337951071342
0.17285938560962677,0.24623122811317444,0.7754619121551514,0.2958195209503174,0.019273241981863976,0.852368175983429,0.06859258562326431,-0.00773737533017993,0.7637799978256226,-83.8189721600343
0.17531538009643555,0.24492613971233368,0.7796826958656311,0.30006688833236694,0.017062535509467125,0.851732075214386,0.07174340635538101,-0.01127524022012949,0.774858295917511,-58.010976650384734
0.1749088615179062,0.2438461035490036,0.7736647725105286,0.3014301657676697,0.01335998810827732,0.8533463478088379,0.0712534636259079,-0.015864605084061623,0.7787336707115173,111.02661899482007
0.17200304567813873,0.2422698587179184,0.7710677981376648,0.2966565489768982,0.012179791927337646,0.8454414010047913,0.07452565431594849,-0.015091455541551113,0.776509702205658,105.47137776509429
0.17083261907100677,0.2456561177968979,0.7708389163017273,0.2925541400909424,0.014020980335772038,0.8434234857559204,0.07460442185401917,-0.015568486414849758,0.7724167704582214,100.98241269886145
0.1738133430480957,0.24465620517730713,0.7767306566238403,0.3116220533847809,0.0220476184040308,0.8462334275245667,0.09366791695356369,-0.024034757167100906,0.7748361229896545,102.58507473838335
0.17689305543899536,0.24515746533870697,0.7777112722396851,0.335649311542511,0.029693594202399254,0.8581746220588684,0.15161027014255524,0.001373480772599578,0.8700465559959412,142.30650603019876
0.1890188753604889,0.2476053386926651,0.785432755947113,0.3565512001514435,0.03725354000926018,0.8556191921234131,0.21957921981811523,-0.011737057007849216,0.927166223526001,165.08382378401814
