right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,right_hand_rotation_angle_value
0.02391275018453598,0.27826225757598877,0.43687084317207336,0.060173869132995605,0.06962893158197403,0.6374675631523132,-0.15755614638328552,-0.043869439512491226,1.5040006637573242,130.39411087149523
0.030151987448334694,0.2705422341823578,0.4538915157318115,0.05803715065121651,0.07295678555965424,0.6517353653907776,-0.15077657997608185,-0.04205062612891197,1.5101499557495117,139.83264397069425
0.026723502203822136,0.26571783423423767,0.4704888164997101,0.05020436272025108,0.06661219149827957,0.6725234389305115,-0.15821516513824463,-0.048578355461359024,1.5152249336242676,141.79252801308914
0.03252696990966797,0.2627580463886261,0.4607023000717163,0.04814552143216133,0.05606067180633545,0.6784760355949402,-0.17049764096736908,-0.04453778639435768,1.517570972442627,145.7576471283979
0.026631653308868408,0.25889527797698975,0.4556712806224823,0.04743775725364685,0.049089252948760986,0.6600875854492188,-0.16830013692378998,-0.03946691378951073,1.507437825202942,170.50603873106112
0.02953558973968029,0.23492200672626495,0.47393369674682617,0.05627700313925743,0.0341634638607502,0.6752671003341675,-0.17292189598083496,-0.023881420493125916,1.4731550216674805,-172.05042914395625
0.030198583379387856,0.24183234572410583,0.4554833471775055,0.058778416365385056,0.00663559976965189,0.6262677311897278,-0.09497679769992828,-0.04192312806844711,0.6804125905036926,70.77564219130954
0.04536014050245285,0.24143558740615845,0.4663010239601135,0.08348347246646881,-0.01684647798538208,0.6229322552680969,-0.09597203880548477,-0.03908688947558403,0.677021324634552,68.97446299144289
0.03717009723186493,0.228807732462883,0.48111632466316223,0.07888317108154297,-0.015562647022306919,0.6487226486206055,-0.09625837951898575,-0.04243716970086098,0.672478973865509,76.87044531790932
0.045608825981616974,0.24298304319381714,0.44732391834259033,0.08609248697757721,0.002372383140027523,0.6382130980491638,-0.08384616672992706,-0.041796620935201645,0.6784130930900574,99.64751656788589
0.044152334332466125,0.23855532705783844,0.4398682713508606,0.0884312316775322,0.0015987660735845566,0.630953311920166,-0.07727045565843582,-0.043819837272167206,0.6913480162620544,102.19834406708696
0.03301090747117996,0.24713189899921417,0.4397518038749695,0.09352803975343704,0.01687762513756752,0.6292924880981445,-0.10793539881706238,-0.024067820981144905,0.66985023021698,95.85195874567991
0.037095651030540466,0.2431390881538391,0.44586095213890076,0.09586259722709656,-0.005147719755768776,0.640792191028595,-0.08706679940223694,-0.013139821588993073,0.7251706719398499,93.36912929759062
0.020018264651298523,0.2489168494939804,0.4351266324520111,0.08374477922916412,0.02564009465277195,0.620552122592926,-0.10668444633483887,0.004710162989795208,0.6883698105812073,95.17668018493136
0.009316029027104378,0.2507709562778473,0.4499274492263794,0.09981025010347366,0.11628993600606918,0.5613769888877869,-0.0890595018863678,-0.03900689631700516,0.7262862324714661,55.38321034111483
0.014749887399375439,0.25580692291259766,0.42394670844078064,0.08087819069623947,0.1154300644993782,0.5616746544837952,-0.08260135352611542,-0.036684300750494,0.799930989742279,63.836056120041
