right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z
0.17773956060409546,0.27178066968917847,0.7988198399543762,0.18435826897621155,0.061549361795186996,0.8809071183204651,0.20992262661457062,-0.07294080406427383,0.9144302010536194
0.19143693149089813,0.30799031257629395,0.8705185055732727,0.19679449498653412,0.07280576229095459,0.9405308365821838,0.14900362491607666,-0.07816307246685028,0.7881218194961548
0.1940167397260666,0.30974650382995605,0.883842408657074,0.19674812257289886,0.0716501772403717,0.9735761284828186,0.1517304629087448,-0.08555807173252106,0.7880248427391052
0.18664680421352386,0.3137401342391968,0.888491690158844,0.1915421187877655,0.07792408019304276,0.9708523750305176,0.14782719314098358,-0.09108065813779831,0.7823632955551147
0.18790094554424286,0.3057255148887634,0.8884817957878113,0.19217140972614288,0.07630965113639832,0.9661546945571899,0.19404521584510803,-0.10289420932531357,0.8518697619438171
0.18461285531520844,0.31006449460983276,0.8869208097457886,0.20294800400733948,0.08266590535640717,0.9557306170463562,0.1940363347530365,-0.10278893262147903,0.8510075807571411
0.18375888466835022,0.3128116726875305,0.8870652914047241,0.20580947399139404,0.08392392098903656,0.9626802206039429,0.19415047764778137,-0.10291407257318497,0.8510021567344666
0.1810915768146515,0.31334781646728516,0.8825516104698181,0.2112153172492981,0.08886761963367462,0.968616783618927,0.1937444657087326,-0.1027870923280716,0.850879430770874
0.18764975666999817,0.308316171169281,0.8875946998596191,0.2154376059770584,0.07518298923969269,0.9374217391014099,0.1923934370279312,-0.10235524922609329,0.850563645362854
0.18670445680618286,0.30412378907203674,0.8804165720939636,0.2071109116077423,0.07122157514095306,0.9166193008422852,0.19257918000221252,-0.10257468372583389,0.8497483134269714
0.18311500549316406,0.29948049783706665,0.8757271766662598,0.20987404882907867,0.06229803338646889,0.9186182022094727,0.19307668507099152,-0.1028255820274353,0.8500673174858093
0.18806493282318115,0.30063101649284363,0.8799954652786255,0.20779256522655487,0.05725761130452156,0.9244042038917542,0.19379378855228424,-0.10289493948221207,0.849651038646698
0.18374264240264893,0.30126717686653137,0.8757388591766357,0.2058563530445099,0.05854573845863342,0.9299328923225403,0.19363601505756378,-0.10282633453607559,0.8498016595840454
0.18653014302253723,0.303257018327713,0.8796648383140564,0.20945148169994354,0.05829669162631035,0.9315519332885742,0.19318923354148865,-0.10291069746017456,0.8498638868331909
0.1904943436384201,0.3033585250377655,0.881174623966217,0.2058834284543991,0.059086550027132034,0.932622492313385,0.19428905844688416,-0.10257752984762192,0.8517969250679016
0.1931978166103363,0.30615735054016113,0.8877423405647278,0.20527027547359467,0.05845201760530472,0.9270277619361877,0.19441647827625275,-0.10246197879314423,0.8518128991127014
0.1908840835094452,0.30274850130081177,0.8905335068702698,0.20286910235881805,0.05708635225892067,0.9271438121795654,0.1948467642068863,-0.10258961468935013,0.8517115712165833
0.1874653846025467,0.3033168613910675,0.8851977586746216,0.20214135944843292,0.05445605516433716,0.9204093217849731,0.19490742683410645,-0.10289877653121948,0.8511569499969482
0.18517640233039856,0.3026919662952423,0.8807894587516785,0.2047770768404007,0.05458517000079155,0.9249153733253479,0.19485677778720856,-0.10292930155992508,0.8512177467346191
0.18503566086292267,0.3052871525287628,0.8820236325263977,0.20647723972797394,0.05697588250041008,0.933180570602417,0.1943376213312149,-0.10296523571014404,0.8509030342102051
0.18473146855831146,0.3039496839046478,0.8769914507865906,0.204145610332489,0.05686459690332413,0.9241219758987427,0.19426444172859192,-0.10295737534761429,0.8507716059684753
0.1870402842760086,0.30216455459594727,0.879425585269928,0.2097337692975998,0.05621188506484032,0.9368804693222046,0.19359546899795532,-0.10326573252677917,0.8497438430786133
0.18277926743030548,0.30078911781311035,0.8770722150802612,0.20339474081993103,0.05644021928310394,0.924598753452301,0.19384904205799103,-0.10331503301858902,0.8499594926834106
0.18875567615032196,0.3008462190628052,0.8843337297439575,0.20778562128543854,0.05658132582902908,0.9360283017158508,0.19390882551670074,-0.10313709080219269,0.8496151566505432
0.18737392127513885,0.3023829162120819,0.8819745779037476,0.20759707689285278,0.05784447491168976,0.9386351704597473,0.19418126344680786,-0.10332027822732925,0.8497642278671265
0.18735022842884064,0.304423987865448,0.8820270895957947,0.20904026925563812,0.05937763676047325,0.9350599050521851,0.1942669302225113,-0.10275448113679886,0.8512381911277771
0.18903608620166779,0.30473652482032776,0.8808621764183044,0.20664438605308533,0.061563197523355484,0.9285832643508911,0.19412311911582947,-0.10252943634986877,0.8518238663673401
0.1892666518688202,0.3071557581424713,0.8865584135055542,0.20596535503864288,0.06237974017858505,0.9313470125198364,0.19432997703552246,-0.1025255098938942,0.8517081141471863
