right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z
0.17638814449310303,0.30001819133758545,0.847327709197998,0.32903215289115906,0.08263692259788513,0.807106077671051,0.06413979828357697,0.06204967573285103,0.7674450278282166
0.1837478131055832,0.298715204000473,0.8581523299217224,0.32860416173934937,0.07855844497680664,0.8004700541496277,0.06126724183559418,0.06468361616134644,0.766228437423706
0.1774245798587799,0.3029993772506714,0.8621473908424377,0.33389896154403687,0.08045130968093872,0.8259749412536621,0.06008176505565643,0.06484527885913849,0.7718127369880676
0.1713978499174118,0.30173638463020325,0.8495568037033081,0.32530927658081055,0.07114613801240921,0.8403522968292236,0.05987820029258728,0.06817985326051712,0.7753933668136597
0.18328551948070526,0.30395618081092834,0.8650350570678711,0.32164061069488525,0.07088875770568848,0.8691402673721313,0.05462535843253136,0.07823941856622696,0.7199028134346008
0.1868284046649933,0.31188520789146423,0.8658726215362549,0.32701897621154785,0.07297071069478989,0.8927181363105774,0.0636940747499466,0.08022788166999817,0.7240963578224182
0.18706901371479034,0.31321778893470764,0.8605362772941589,0.3069077432155609,0.07284664362668991,0.9442772269248962,0.051786843687295914,0.06046940013766289,0.7691656947135925
0.1778843253850937,0.3119485378265381,0.8514021039009094,0.24964745342731476,0.08524319529533386,0.979892373085022,0.02977592684328556,0.0637003555893898,0.750419557094574
0.17220692336559296,0.3144255578517914,0.8524497747421265,0.20460128784179688,0.08980713784694672,1.0042409896850586,0.017545567825436592,0.06745964288711548,0.7389305830001831
0.17908868193626404,0.31400370597839355,0.8628113865852356,0.18874816596508026,0.1006331518292427,1.0139837265014648,0.012271938845515251,0.06955389678478241,0.7337365746498108
0.1893768161535263,0.31919851899147034,0.8677904009819031,0.20088814198970795,0.09952541440725327,1.0150296688079834,0.020355191081762314,0.07185979932546616,0.7387519478797913
0.19916163384914398,0.3183743357658386,0.8740283250808716,0.22781847417354584,0.09744716435670853,1.0031287670135498,0.02383824810385704,0.07967199385166168,0.7368147969245911
